timestamp,time
1615784334002,16.299356ms
1615787934547,11.120344ms
1615791535091,10.725191ms
1615795135631,10.772986ms
1615798736171,10.388298ms
1615802336715,10.447409ms
1615805937255,11.2265ms
1615809537795,12.946447ms
1615813138335,10.521043ms
1615816738875,10.6896ms
1615820339415,10.345753ms
1615823939955,10.88883ms
1615827540515,10.578289ms
1615831141055,10.470088ms
1615834741600,18.290804ms
1615838342284,10.971292ms
1615841942824,10.80269ms
1615845543363,11.053269ms
1615849143903,10.965536ms
1615852744444,10.78181ms
1615856344984,10.872023ms
1615859945523,10.750048ms
1615863546063,10.799004ms
1615867146603,10.013408ms
1615870747139,10.166819ms
1615874347679,10.726713ms
1615877948220,10.480936ms
1615881548759,11.777274ms
1615885149301,10.205526ms
1615888749839,10.294568ms
1615892350380,10.634449ms
1615895950924,10.139461ms
1615899551480,10.484915ms
1615903152019,10.818326ms
1615906752559,10.373923ms
1615910353115,10.705473ms
1615913953656,10.696901ms
1615917554196,11.396346ms
1615921154736,10.592289ms
1615924755275,11.128373ms
1615928355819,10.614164ms
1615931956359,10.901737ms
1615935556900,10.42961ms
1615939157435,10.770672ms
1615942757975,10.598367ms
1615946358523,10.593733ms
1615949959059,10.576734ms
1615953559600,10.641008ms
1615957160140,9.997581ms
1615960760676,10.148572ms
1615964361216,10.65011ms
1615967961755,9.919698ms
1615971562296,10.156227ms
1615975162839,9.934215ms
1615978763379,10.263777ms
1615982363919,9.931044ms
1615985964460,10.276157ms
1615989565004,10.313136ms
1615993165543,10.439896ms
1615996766083,13.4014ms
1616000366627,10.538401ms
1616003967172,10.635777ms
1616007567716,10.47518ms
1616011168260,10.304206ms
1616014768804,10.696572ms
1616018369348,10.705507ms
1616021969892,10.716105ms
1616025570436,11.009494ms
1616029170984,10.840679ms
1616032771524,10.821455ms
1616036372064,10.680833ms
1616039972604,13.550838ms
1616043573148,10.648478ms
1616047173688,10.391365ms
1616050774228,10.94942ms
1616054374768,10.964715ms
1616057975308,10.666425ms
1616061575848,10.540653ms
1616065176388,10.699286ms
1616068776928,10.65905ms
1616072377467,10.633031ms
1616075978008,13.292068ms
1616079578565,10.644475ms
1616083179108,10.734125ms
1616086779648,10.553257ms
1616090380187,10.801665ms
1616093980728,10.595055ms
1616097581268,10.751992ms
1616101181808,10.365948ms
1616104782348,11.505683ms
1616108382888,10.666971ms
1616111983428,10.608644ms
1616115583968,10.774793ms
1616119184507,16.004634ms
1616122785052,10.451051ms
1616126385596,9.833634ms
1616129986132,10.877708ms
1616133586676,10.321689ms
1616137187216,10.190457ms
1616140787752,10.48742ms
1616144388292,10.331915ms
1616147988832,10.14825ms
1616151589375,10.360312ms
1616155189916,10.422379ms
1616158790456,10.563591ms
1616162390996,10.659309ms
1616165991535,10.87539ms
1616169592076,10.993128ms
1616173192616,10.911982ms
1616176793155,10.955904ms
1616180393696,12.568391ms
1616183994239,10.963011ms
1616187594780,10.648296ms
1616191195320,10.837251ms
1616194795859,10.861081ms
1616198396399,10.84112ms
1616201996940,10.687432ms
1616205597480,10.947695ms
1616209198020,10.633399ms
1616212798560,10.463011ms
1616216399100,10.805866ms
1616219999644,10.562866ms
1616223600184,10.845626ms
1616227200724,10.98267ms
1616230801265,47.568702ms
1616234402070,43.39438ms
1616238002906,117.81274ms
1616241605032,23.346775ms
1616245205850,32.685473ms
1616248806532,11.895604ms
1616252407071,11.20186ms
1616256007612,11.035921ms
1616259608156,11.572583ms
1616263208696,10.713451ms
1616266809235,10.879068ms
1616270409776,11.136142ms
1616274010316,10.73538ms
1616277610860,10.662485ms
1616281211400,10.891855ms
1616284811940,10.86151ms
1616288412480,10.914934ms
1616292013024,10.620691ms
1616295613564,10.893758ms
1616299214103,10.636131ms
1616302814644,10.915936ms
1616306415184,10.788555ms
1616310015732,11.007365ms
1616313616272,10.822827ms
1616317216812,10.665557ms
1616320817352,10.483516ms
1616324417892,10.866367ms
1616328018432,11.272515ms
1616331618972,10.746141ms
1616335219512,10.417025ms
1616338820052,10.773038ms
1616342420592,10.714835ms
1616346021135,10.830923ms
1616349621676,11.093215ms
1616353222216,10.783882ms
1616356822756,11.127913ms
1616360423296,10.642173ms
1616364023836,10.681504ms
1616367624376,10.829184ms
1616371224915,10.831819ms
1616374825456,10.408659ms
1616378425996,11.501781ms
1616382026536,10.545615ms
1616385627092,10.656375ms
1616389227632,10.647871ms
1616392828171,10.84515ms
1616396428712,10.563883ms
1616400029272,10.695009ms
1616403629812,10.478208ms
1616407230356,10.582536ms
1616410830896,10.918221ms
1616414431444,10.673508ms
1616418031984,14.139916ms
1616421632528,10.954465ms
1616425233068,10.79953ms
1616428833608,10.826883ms
1616432434148,10.695067ms
1616436034688,10.788067ms
1616439635228,10.951781ms
1616443235768,10.698173ms
1616446836308,10.554118ms
1616450436848,11.439018ms
1616454037388,13.080138ms
1616457637943,10.442777ms
1616461238484,11.178116ms
1616464839024,10.681717ms
1616468439564,10.708465ms
1616472040116,10.91999ms
1616475640656,10.865445ms
1616479241200,10.685427ms
1616482841740,10.469161ms
1616486442280,11.047202ms
1616490042820,10.540923ms
1616493643360,12.636195ms
1616497243900,10.670137ms
1616500844440,10.856655ms
1616504444980,10.839609ms
1616508045520,10.64613ms
1616511646060,10.511105ms
1616515246600,10.459089ms
1616518847140,10.725708ms
1616522447680,11.161048ms
1616526048220,11.666836ms
1616529648760,10.994691ms
1616533249300,10.955973ms
1616536849840,10.87144ms
1616540450379,10.722461ms
1616544050920,10.888359ms
1616547651460,10.584697ms
1616551252000,11.310543ms
1616554852540,12.665351ms
1616558453084,11.455581ms
1616562053624,10.102848ms
1616565654164,10.429508ms
1616569254704,11.021259ms
1616572855248,10.512319ms
1616576455787,12.635097ms
1616580056328,10.425072ms
1616583656867,10.441599ms
1616587257404,10.553813ms
1616590857948,10.598441ms
1616594458488,10.420044ms
1616598059028,10.875349ms
1616601659572,11.004778ms
1616605260112,10.988879ms
1616608860652,10.736011ms
1616612461192,14.223607ms
1616616061774,18.960281ms
1616619662440,10.821088ms
1616623262980,10.627741ms
1616626863520,10.785863ms
1616630464076,10.778317ms
1616634064616,10.556783ms
1616637665160,10.697273ms
1616641265700,13.2629ms
1616644866275,10.170972ms
1616648466816,10.518905ms
1616652067356,11.287795ms
1616655667896,10.775837ms
1616659268436,10.107749ms
1616662868976,10.340664ms
1616666469516,10.518574ms
1616670070056,10.714024ms
1616673670596,10.488396ms
1616677271136,10.871635ms
1616680871676,10.761178ms
1616684472216,10.508546ms
1616688072756,10.329971ms
1616691673296,10.872643ms
1616695273836,10.650088ms
1616698874376,11.073333ms
1616702474916,10.570963ms
1616706075456,10.687748ms
1616709676000,11.038643ms
1616713276540,12.88671ms
1616716877084,11.971084ms
1616720477625,10.593114ms
1616724078168,10.51517ms
1616727678708,10.697158ms
1616731279248,10.493331ms
1616734879789,10.480969ms
1616738480328,10.244557ms
1616742080868,10.505082ms
1616745681408,9.99542ms
1616749281948,10.044286ms
1616752882488,10.815542ms
1616756483028,10.508588ms
1616760083568,10.907142ms
1616763684108,10.481431ms
1616767284648,10.416315ms
1616770885188,10.949444ms
1616774485728,10.409095ms
1616778086268,10.696718ms
1616781686808,10.35617ms
1616785287348,10.366652ms
1616788887888,10.876608ms
1616792488428,10.660557ms
1616796088968,10.356837ms
1616799689508,10.459104ms
1616803290048,11.070975ms
1616806890588,10.661089ms
1616810491128,10.853791ms
1616814091684,10.543823ms
1616817692224,10.693068ms
1616821292764,10.333746ms
1616824893308,10.457063ms
1616828493848,10.632229ms
1616832094392,10.669549ms
1616835694932,12.886356ms
1616839295492,10.786014ms
1616842896032,10.399076ms
1616846496572,10.688795ms
1616850097120,10.922641ms
1616853697660,10.962476ms
1616857298200,10.430432ms
1616860898740,10.799221ms
1616864499280,10.39334ms
1616868099820,10.987533ms
1616871700360,13.25283ms
1616875300908,10.964096ms
1616878901448,10.984531ms
1616882501988,11.099599ms
1616886102528,10.635131ms
1616889703068,10.754552ms
1616893303608,10.862902ms
1616896904148,10.68421ms
1616900504688,10.489402ms
1616904105228,11.148321ms
1616907705768,10.729772ms
1616911306308,10.56544ms
1616914906848,10.911757ms
1616918507448,10.705306ms
1616922107988,10.774348ms
1616925708528,10.807835ms
1616929309068,10.914151ms
1616932909608,10.694007ms
1616936510148,10.683107ms
1616940110697,10.84465ms
1616943711236,10.675251ms
1616947311788,10.648622ms
1616950912328,10.597795ms
1616954512868,10.479443ms
1616958113408,10.588266ms
1616961713948,10.61389ms
1616965314492,10.61788ms
1616968915032,10.469277ms
1616972515572,10.933624ms
1616976116112,10.939448ms
1616979716652,10.673844ms
1616983317192,10.783429ms
1616986917732,10.896432ms
1616990518272,13.242028ms
1616994118832,11.009989ms
1616997719372,10.423588ms
1617001319912,10.911145ms
1617004920456,10.804893ms
1617008521000,10.835385ms
1617012121541,12.179566ms
1617015722113,40.159407ms
1617019322756,11.056809ms
1617022923296,10.572938ms
1617026523836,10.713516ms
1617030124376,11.299956ms
1617033724916,11.126634ms
1617037325460,10.46582ms
1617040926000,10.778653ms
1617044526540,10.98074ms
1617048127080,10.830349ms
1617051727624,10.556649ms
1617055328164,11.576542ms
1617058928708,10.964958ms
1617062529248,10.463647ms
1617066129788,10.820018ms
1617069730328,10.44524ms
1617073330868,11.302417ms
1617076931408,10.665845ms
1617080531952,10.579998ms
1617084132492,10.645545ms
1617087733032,10.829877ms
1617091333572,10.828147ms
1617094934112,10.29031ms
1617098534652,10.389748ms
1617102135192,10.476071ms
1617105735732,10.855247ms
1617109336272,10.570965ms
1617112936812,10.61944ms
1617116537352,10.966626ms
1617120137892,10.768336ms
1617123738436,10.725137ms
1617127338976,12.638637ms
1617130939520,10.955659ms
1617134540060,10.787895ms
1617138140600,11.083078ms
1617141741140,11.2238ms
1617145341680,10.822184ms
1617148942224,10.385517ms
1617152542764,10.636135ms
1617156143304,10.693723ms
1617159743844,11.503758ms
1617163344392,10.895171ms
1617166944936,10.639114ms
1617170545492,10.492609ms
1617174146032,10.450055ms
1617177746588,11.052894ms
1617181347140,10.796649ms
1617184947692,10.594135ms
1617188548248,10.842866ms
1617192148808,12.868009ms
1617195749384,10.605879ms
1617199349940,11.014933ms
1617202950492,10.785626ms
1617206551044,10.456916ms
1617210151604,11.50259ms
1617213752156,10.569381ms
1617217352712,10.753282ms
1617220953264,10.480577ms
1617224553816,10.935986ms
1617228154372,11.10753ms
1617231754928,10.459111ms
1617235355476,10.488767ms
1617238956024,11.60993ms
1617242556572,10.766177ms
1617246157120,10.369591ms
1617249757668,10.735971ms
1617253358216,10.65474ms
1617256958764,10.839408ms
1617260559312,10.648269ms
1617264159859,10.625542ms
1617267760408,10.596253ms
1617271360956,10.722022ms
1617274961504,10.507406ms
1617278562052,10.50252ms
1617282162600,10.421895ms
1617285763144,11.282466ms
1617289363692,14.100056ms
1617292964244,11.214003ms
1617296564812,10.597091ms
1617300165352,10.414616ms
1617303765892,10.447932ms
1617307366432,10.954006ms
1617310966972,10.685704ms
1617314567516,10.702707ms
1617318168056,10.672951ms
1617321768596,10.89233ms
1617325369136,10.505782ms
1617328969676,10.59877ms
1617332570216,10.763449ms
1617336170756,11.260772ms
1617339771296,10.046461ms
1617343371836,11.334568ms
1617346972376,14.494193ms
1617350572924,10.50886ms
1617354173464,10.297643ms
1617357774012,10.605639ms
1617361374556,9.974581ms
1617364975092,10.950852ms
1617368575632,10.931357ms
1617372176172,10.909736ms
1617375776720,10.715085ms
1617379377260,11.13322ms
1617382977804,10.683928ms
1617386578344,10.75355ms
1617390178884,10.895211ms
1617393779428,10.908325ms
1617397379968,10.566942ms
1617400980524,10.730794ms
1617404581064,10.374174ms
1617408181608,11.093877ms
1617411782233,25.876516ms
1617415382876,11.0274ms
1617418983424,10.83607ms
1617422583964,11.220222ms
1617426184508,10.512711ms
1617429785048,10.434093ms
1617433385588,10.945033ms
1617436986128,10.682218ms
1617440586672,10.445283ms
1617444187212,11.27674ms
1617447787752,10.632048ms
1617451388296,10.503307ms
1617454988836,10.419381ms
1617458589380,10.889364ms
1617462189924,11.620508ms
1617465790468,10.536378ms
1617469391008,10.853462ms
1617472991548,10.794352ms
1617476592092,11.351117ms
1617480192636,11.282347ms
1617483793180,10.695088ms
1617487393720,10.995536ms
1617490994260,10.587114ms
1617494594804,10.485337ms
1617498195348,10.982966ms
1617501795892,11.668674ms
1617505396436,10.987429ms
1617508996980,10.845041ms
1617512597520,10.895176ms
1617516198064,10.93531ms
1617519798604,11.017904ms
1617523399144,10.898426ms
1617526999684,11.291768ms
1617530600248,10.436874ms
1617534200788,10.919188ms
1617537801328,10.936424ms
1617541401868,10.478635ms
1617545002408,11.122247ms
1617548602948,10.816414ms
1617552203488,10.899906ms
1617555804032,10.55696ms
1617559404572,10.723457ms
1617563005112,10.915953ms
1617566605656,11.932652ms
1617570206200,10.798658ms
1617573806740,10.803563ms
1617577407280,10.49359ms
1617581007824,10.636837ms
1617584608364,10.860828ms
1617588208904,10.783981ms
1617591809448,10.518573ms
1617595409988,10.749559ms
1617599010528,10.811251ms
1617602611068,10.803572ms
1617606211608,10.95328ms
1617609812152,10.732923ms
1617613412692,10.897228ms
1617617013232,10.339712ms
1617620613772,11.123011ms
1617624214312,10.63428ms
1617627814852,11.147245ms
1617631415392,10.601067ms
1617635015952,10.668839ms
1617638616492,10.536507ms
1617642217032,10.885006ms
1617645817576,13.824501ms
1617649418124,10.614576ms
1617653018664,10.958522ms
1617656619208,10.537405ms
1617660219748,10.788896ms
1617663820288,10.457425ms
1617667420828,10.628434ms
1617671021368,10.605927ms
1617674621908,10.727387ms
1617678222448,10.359965ms
1617681822988,10.597893ms
1617685423528,9.962085ms
1617689024068,10.091145ms
1617692624608,10.754203ms
1617696225152,10.387875ms
1617699825692,10.402889ms
1617703426232,12.660546ms
1617707026780,10.40541ms
1617710627320,10.4867ms
1617714227860,10.091876ms
1617717828400,11.025397ms
1617721428940,10.584226ms
1617725029480,10.822514ms
1617728630020,10.697231ms
1617732230560,10.606507ms
1617735831100,11.153139ms
1617739431644,10.75877ms
1617743032192,10.741531ms
1617746632736,10.942005ms
1617750233284,10.561709ms
1617753833828,10.423459ms
1617757434376,10.511994ms
1617761034916,10.550051ms
1617764635456,10.819436ms
1617768235996,10.697352ms
1617771836536,10.734493ms
1617775437076,10.780785ms
1617779037620,10.733479ms
1617782638160,10.661033ms
1617786238700,10.816276ms
1617789839240,10.903811ms
1617793439780,10.773931ms
1617797040320,10.81958ms
1617800640864,10.988964ms
1617804241404,11.230369ms
1617807841953,63.363687ms
1617811442614,11.691091ms
1617815043156,11.37148ms
1617818643704,10.920484ms
1617822244248,11.00443ms
1617825844796,11.905136ms
1617829445360,10.975866ms
1617833045908,10.812599ms
1617836646453,10.735335ms
1617840247004,10.868879ms
1617843847544,11.460616ms
1617847448088,10.969076ms
1617851048628,10.672774ms
1617854649172,11.033736ms
1617858249716,10.298994ms
1617861850260,10.408939ms
1617865450804,11.276117ms
1617869051348,11.049597ms
1617872651892,10.833392ms
1617876252436,11.082895ms
1617879852980,10.219965ms
1617883453524,10.470449ms
1617887054068,10.433018ms
1617890654612,10.802258ms
1617894255156,10.565021ms
1617897855700,10.73823ms
1617901456240,11.533653ms
1617905056784,11.04551ms
1617908657328,10.918889ms
1617912257868,10.423326ms
1617915858408,11.052343ms
1617919458948,10.474213ms
1617923059488,10.787733ms
1617926660028,12.313387ms
1617930260572,10.752139ms
1617933861116,10.68783ms
1617937461660,10.656385ms
1617941062200,12.702593ms
1617944662740,10.564314ms
1617948263284,10.72785ms
1617951863828,10.412262ms
1617955464368,10.051581ms
1617959064908,10.307991ms
1617962665448,10.355803ms
1617966265988,9.878682ms
1617969866528,10.491873ms
1617973467068,10.778504ms
1617977067608,10.850281ms
1617980668148,10.583816ms
1617984268688,10.849799ms
1617987869228,11.386628ms
1617991469768,10.730293ms
1617995070308,10.529422ms
1617998670852,11.166861ms
1618002271396,11.33769ms
1618005871940,10.562233ms
1618009472480,10.938113ms
1618013073020,10.954294ms
1618016673560,10.794659ms
1618020274100,10.707343ms
1618023874640,10.844227ms
1618027475184,11.380575ms
1618031075724,10.733506ms
1618034676264,10.902948ms
1618038276804,10.607699ms
1618041877344,10.729986ms
1618045477884,10.862386ms
1618049078428,10.895552ms
1618052678968,10.717635ms
1618056279512,11.356854ms
1618059880056,11.420033ms
1618063480600,11.098283ms
1618067081140,10.604189ms
1618070681680,10.816776ms
1618074282224,10.842667ms
1618077882768,10.571308ms
1618081483308,10.920242ms
1618085083856,10.741259ms
1618088684396,10.891258ms
1618092284936,10.776883ms
1618095885480,11.221001ms
1618099486028,11.191378ms
1618103086572,11.084204ms
1618106687116,10.63506ms
1618110287656,10.65903ms
1618113888200,12.184913ms
1618117488744,10.98122ms
1618121089284,10.71306ms
1618124689828,11.044664ms
1618128290368,10.819522ms
1618131890908,15.715645ms
1618135491456,10.70663ms
1618139092000,10.799829ms
1618142692544,10.643539ms
1618146293084,10.595931ms
1618149893624,10.824062ms
1618153494164,10.803467ms
1618157094708,11.035931ms
1618160695248,10.669069ms
1618164295792,10.719883ms
1618167896332,10.702574ms
1618171496872,10.848527ms
1618175097412,10.653869ms
1618178697956,10.574303ms
1618182298500,10.937453ms
1618185899040,10.747369ms
1618189499580,10.71056ms
1618193100120,10.678889ms
1618196700664,10.747331ms
1618200301204,11.282455ms
1618203901781,20.942155ms
1618207502558,20.772091ms
1618211103218,11.581875ms
1618214703764,10.868286ms
1618218304308,10.770058ms
1618221904848,10.720081ms
1618225505392,12.556546ms
1618229105936,10.833785ms
1618232706480,10.892432ms
1618236307024,16.30938ms
1618239907572,12.051656ms
1618243508116,11.100071ms
1618247108660,10.654147ms
1618250709200,10.779617ms
1618254309744,10.893227ms
1618257910284,10.954529ms
1618261510828,10.876877ms
1618265111368,11.018019ms
1618268711908,10.763385ms
1618272312452,10.989544ms
1618275912992,10.900483ms
1618279513536,11.722067ms
1618283114080,12.171788ms
1618286714624,10.687102ms
1618290315164,10.653739ms
1618293915704,10.979062ms
1618297516248,10.895915ms
1618301116804,10.810523ms
1618304717348,10.890408ms
1618308317892,10.586426ms
1618311918432,10.744221ms
1618315518972,10.762013ms
1618319119512,10.415557ms
1618322720056,10.685952ms
1618326320596,10.719796ms
1618329921140,10.527426ms
1618333521688,10.915623ms
1618337122236,10.833842ms
1618340722784,10.704489ms
1618344323332,10.587813ms
1618347923880,10.796315ms
1618351524428,10.819253ms
1618355124972,10.73745ms
1618358725516,11.012683ms
1618362326060,10.555539ms
1618365926604,13.341703ms
1618369527152,10.775169ms
1618373127700,11.369952ms
1618376728248,10.723459ms
1618380328792,10.624885ms
1618383929340,10.573116ms
1618387529888,10.70533ms
1618391130436,10.832403ms
1618394730984,10.858277ms
1618398331536,10.572853ms
1618401932084,10.62237ms
1618405532632,10.666726ms
1618409133180,10.524998ms
1618412733728,10.877824ms
1618416334276,10.559763ms
1618419934820,10.648992ms
1618423535368,11.388197ms
1618427135920,10.600731ms
1618430736464,10.822988ms
1618434337004,10.687846ms
1618437937544,11.340041ms
1618441538088,10.68663ms
1618445138628,14.681702ms
1618448739172,11.082095ms
1618452339712,10.711713ms
1618455940252,10.816585ms
1618459540792,10.664896ms
1618463141332,10.555103ms
1618466741872,10.750858ms
1618470342412,11.163462ms
1618473942956,10.502678ms
1618477543500,10.880709ms
1618481144040,10.46879ms
1618484744580,10.709842ms
1618488345124,10.598367ms
1618491945668,10.469927ms
1618495546208,10.568858ms
1618499146748,11.388588ms
1618502747292,10.682666ms
1618506347832,10.845235ms
1618509948376,13.174043ms
1618513548924,10.975692ms
1618517149464,10.826853ms
1618520750004,11.049432ms
1618524350548,11.061978ms
1618527951088,10.573445ms
1618531551628,10.806441ms
1618535152172,11.550112ms
1618538752716,10.691503ms
1618542353256,10.590211ms
1618545953800,10.8795ms
1618549554340,10.994539ms
1618553154880,10.762004ms
1618556755420,10.62853ms
1618560355960,11.485826ms
1618563956500,10.86624ms
1618567557040,11.005062ms
1618571157580,10.786406ms
1618574758120,10.862673ms
1618578358660,10.819213ms
1618581959200,10.702319ms
1618585559740,10.785825ms
1618589160296,10.679532ms
1618592760836,10.91792ms
1618596361381,22.856948ms
1618599962189,33.036402ms
1618603562832,11.214325ms
1618607163372,12.15854ms
1618610763916,11.829023ms
1618614364456,10.913513ms
1618617964996,42.846227ms
1618621565588,10.785394ms
1618625166132,10.609411ms
1618628766676,10.886736ms
1618632367224,11.052562ms
1618635967768,10.750751ms
1618639568308,12.290118ms
1618643168852,12.111266ms
1618646769396,10.945592ms
1618650369940,11.133091ms
1618653970480,10.740488ms
1618657571024,10.79974ms
1618661171564,10.872152ms
1618664772108,11.833578ms
1618668372652,10.955567ms
1618671973192,10.831518ms
1618675573736,11.101387ms
1618679174284,11.62068ms
1618682774824,10.899573ms
1618686375364,10.774951ms
1618689975904,10.785213ms
1618693576444,12.027925ms
1618697176988,10.988136ms
1618700777532,10.655591ms
1618704378072,11.949856ms
1618707978616,10.60663ms
1618711579160,10.936638ms
1618715179704,10.641169ms
1618718780244,10.671477ms
1618722380788,10.529358ms
1618725981332,10.78226ms
1618729581872,10.810229ms
1618733182412,10.913777ms
1618736782952,11.025794ms
1618740383496,10.804311ms
1618743984040,10.526679ms
1618747584584,10.657708ms
1618751185124,10.649601ms
1618754785684,10.765656ms
1618758386232,10.720271ms
1618761986776,10.528147ms
1618765587320,13.736393ms
1618769187865,10.680065ms
1618772788408,11.015143ms
1618776388968,10.781293ms
1618779989512,10.417798ms
1618783590068,10.764319ms
1618787190608,10.772903ms
1618790791152,11.719479ms
1618794391700,10.925892ms
1618797992244,10.482654ms
1618801592788,11.052027ms
1618805193328,10.989362ms
1618808793868,11.483442ms
1618812394430,11.183065ms
1618815994972,10.642078ms
1618819595512,11.040269ms
1618823196056,10.831197ms
1618826796596,11.00403ms
1618830397140,10.884411ms
1618833997700,10.648502ms
1618837598244,10.573565ms
1618841198785,10.825278ms
1618844799328,10.478329ms
1618848399888,10.811222ms
1618852000428,10.506266ms
1618855600972,10.63319ms
1618859201516,10.772879ms
1618862802056,10.535841ms
1618866402600,10.843566ms
1618870003140,10.516438ms
1618873603684,10.397885ms
1618877204216,10.714982ms
1618880804764,10.758297ms
1618884405312,11.002453ms
1618888005860,10.819605ms
1618891606408,11.140083ms
1618895206956,10.706251ms
1618898807504,10.935631ms
1618902408056,10.876572ms
1618906008608,10.643581ms
1618909609160,11.043231ms
1618913209709,10.84303ms
1618916810260,10.865282ms
1618920410808,11.022665ms
1618924011356,10.860009ms
1618927611904,10.747036ms
1618931212456,13.30607ms
1618934813005,10.616269ms
1618938413552,10.769129ms
1618942014100,11.030813ms
1618945614648,10.949567ms
1618949215196,10.72203ms
1618952815744,10.700427ms
1618956416292,10.75779ms
1618960016840,11.054596ms
1618963617388,11.382564ms
1618967217936,12.136994ms
1618970818488,10.834519ms
1618974419036,11.079847ms
1618978019584,10.73441ms
1618981620132,11.219999ms
1618985220680,10.694458ms
1618988821228,10.977655ms
1618992421829,12.851471ms
1618996022388,11.174277ms
1618999622941,11.569664ms
1619003223488,11.008921ms
1619006824036,11.144695ms
1619010424584,10.757893ms
1619014025132,10.739879ms
1619017625680,11.05048ms
1619021226228,10.894764ms
1619024826776,10.850292ms
1619028427324,11.679221ms
1619032027876,11.097065ms
1619035628420,11.185774ms
1619039228968,10.894243ms
1619042829516,11.253975ms
